transaction_id,timestamp,amount,currency,typology,originator_account,beneficiary_account,originator_country,beneficiary_country,risk_score,is_laundering,alert_flag,dataset_source
SAML_001590,2024-02-03 03:00:00,349.22693,GBP,TRADE_BASED,SAML_ACC_0160,SAML_ACC_0302,UK,FR,0.4886825382709503,False,True,saml_d
SAML_001591,2024-02-03 03:30:00,8.647749,GBP,IDENTITY_THEFT,SAML_ACC_0070,SAML_ACC_0112,DE,US,0.25199592113494873,False,False,saml_d
SAML_001592,2024-02-03 04:00:00,7137.5127,EUR,PLACEMENT,SAML_ACC_0113,SAML_ACC_0337,NL,CA,0.18383286893367767,False,False,saml_d
SAML_001593,2024-02-03 04:30:00,18176.225,USD,TRADE_BASED,SAML_ACC_0232,SAML_ACC_0032,FR,UK,0.2946653366088867,False,False,saml_d
SAML_001594,2024-02-03 05:00:00,26.420366,GBP,TRADE_BASED,SAML_ACC_0021,SAML_ACC_0459,DE,UK,0.3059816062450409,False,False,saml_d
SAML_001595,2024-02-03 05:30:00,395.6534,EUR,SMURFING,SAML_ACC_0135,SAML_ACC_0098,DE,DE,0.13562923669815063,False,False,saml_d
SAML_001596,2024-02-03 06:00:00,10283.629,USD,SHELL_COMPANY,SAML_ACC_0263,SAML_ACC_0472,UK,FR,0.24548323452472687,False,False,saml_d
SAML_001597,2024-02-03 06:30:00,182588.62,USD,SMURFING,SAML_ACC_0111,SAML_ACC_0247,DE,NL,0.28735676407814026,False,False,saml_d
SAML_001598,2024-02-03 07:00:00,3107.5422,USD,CASH_INTENSIVE,SAML_ACC_0487,SAML_ACC_0261,FR,UK,0.39765793085098267,False,False,saml_d
SAML_001599,2024-02-03 07:30:00,695.0572,USD,LAYERING,SAML_ACC_0246,SAML_ACC_0191,US,FR,0.5694308876991272,False,False,saml_d
SAML_001600,2024-02-03 08:00:00,2067.731,USD,TRADE_BASED,SAML_ACC_0283,SAML_ACC_0029,US,UK,0.4979386627674103,False,False,saml_d
SAML_001601,2024-02-03 08:30:00,46618.504,USD,SMURFING,SAML_ACC_0008,SAML_ACC_0048,CA,CA,0.43015116453170776,False,False,saml_d
SAML_001602,2024-02-03 09:00:00,818.9898,USD,WIRE_FRAUD,SAML_ACC_0457,SAML_ACC_0496,US,DE,0.10375011712312698,False,False,saml_d
SAML_001603,2024-02-03 09:30:00,602.8184,USD,LAYERING,SAML_ACC_0284,SAML_ACC_0250,UK,FR,0.3534707725048065,False,False,saml_d
SAML_001604,2024-02-03 10:00:00,1135.142,USD,IDENTITY_THEFT,SAML_ACC_0207,SAML_ACC_0226,CA,US,0.6696266531944275,False,False,saml_d
SAML_001605,2024-02-03 10:30:00,442.89944,EUR,SHELL_COMPANY,SAML_ACC_0194,SAML_ACC_0272,US,US,0.14818759262561798,False,False,saml_d
SAML_001606,2024-02-03 11:00:00,3809.833,CAD,STRUCTURING,SAML_ACC_0455,SAML_ACC_0153,US,UK,0.26272013783454895,False,False,saml_d
SAML_001607,2024-02-03 11:30:00,76830.49,USD,TRADE_BASED,SAML_ACC_0047,SAML_ACC_0485,CA,CA,0.47198668122291565,False,False,saml_d
SAML_001608,2024-02-03 12:00:00,5688.2534,USD,SMURFING,SAML_ACC_0466,SAML_ACC_0328,UK,NL,0.15161624550819397,False,False,saml_d
SAML_001609,2024-02-03 12:30:00,1799.552,USD,STRUCTURING,SAML_ACC_0342,SAML_ACC_0285,CA,FR,0.48783648014068604,False,False,saml_d
SAML_001610,2024-02-03 13:00:00,1662.9983,EUR,LAYERING,SAML_ACC_0242,SAML_ACC_0180,UK,DE,0.23698873817920685,False,False,saml_d
SAML_001611,2024-02-03 13:30:00,130.79332,EUR,SHELL_COMPANY,SAML_ACC_0010,SAML_ACC_0302,UK,CA,0.3323410749435425,False,False,saml_d
SAML_001612,2024-02-03 14:00:00,17434.73,CAD,SMURFING,SAML_ACC_0370,SAML_ACC_0153,NL,UK,0.29062092304229736,False,False,saml_d
SAML_001613,2024-02-03 14:30:00,2551.2166,USD,INTEGRATION,SAML_ACC_0289,SAML_ACC_0234,FR,CA,0.3686548173427582,False,False,saml_d
SAML_001614,2024-02-03 15:00:00,2077.7485,CAD,TRADE_BASED,SAML_ACC_0391,SAML_ACC_0023,US,DE,0.16022303700447083,False,False,saml_d
SAML_001615,2024-02-03 15:30:00,1769513.4,USD,CASH_INTENSIVE,SAML_ACC_0131,SAML_ACC_0418,NL,CA,0.5519551038742065,True,True,saml_d
SAML_001616,2024-02-03 16:00:00,5418.129,EUR,IDENTITY_THEFT,SAML_ACC_0270,SAML_ACC_0451,US,FR,0.6901950836181641,True,True,saml_d
SAML_001617,2024-02-03 16:30:00,662.7633,USD,WIRE_FRAUD,SAML_ACC_0428,SAML_ACC_0094,NL,UK,0.2427574098110199,False,False,saml_d
SAML_001618,2024-02-03 17:00:00,1270.6512,GBP,WIRE_FRAUD,SAML_ACC_0302,SAML_ACC_0370,DE,DE,0.9700347781181335,True,True,saml_d
SAML_001619,2024-02-03 17:30:00,29640.336,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0061,SAML_ACC_0245,CA,UK,0.18335102498531342,False,True,saml_d
SAML_001620,2024-02-03 18:00:00,3738.878,EUR,LAYERING,SAML_ACC_0164,SAML_ACC_0290,NL,NL,0.3523053526878357,False,False,saml_d
SAML_001621,2024-02-03 18:30:00,167.91267,GBP,IDENTITY_THEFT,SAML_ACC_0013,SAML_ACC_0160,FR,FR,0.04290289431810379,False,False,saml_d
SAML_001622,2024-02-03 19:00:00,18740.793,USD,WIRE_FRAUD,SAML_ACC_0272,SAML_ACC_0373,US,DE,0.43566426634788513,False,False,saml_d
SAML_001623,2024-02-03 19:30:00,783.4536,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0208,SAML_ACC_0285,DE,NL,0.4446677267551422,False,False,saml_d
SAML_001624,2024-02-03 20:00:00,126322.766,GBP,STRUCTURING,SAML_ACC_0246,SAML_ACC_0009,FR,NL,0.29411301016807556,False,False,saml_d
SAML_001625,2024-02-03 20:30:00,25850.781,USD,INTEGRATION,SAML_ACC_0133,SAML_ACC_0450,UK,NL,0.25620394945144653,False,False,saml_d
SAML_001626,2024-02-03 21:00:00,1218.4761,USD,SHELL_COMPANY,SAML_ACC_0244,SAML_ACC_0185,US,DE,0.4755280613899231,False,False,saml_d
SAML_001627,2024-02-03 21:30:00,38639.59,USD,WIRE_FRAUD,SAML_ACC_0473,SAML_ACC_0295,NL,UK,0.5556333065032959,False,False,saml_d
SAML_001628,2024-02-03 22:00:00,3414.243,USD,CASH_INTENSIVE,SAML_ACC_0294,SAML_ACC_0135,CA,CA,0.4598086178302765,False,False,saml_d
SAML_001629,2024-02-03 22:30:00,16408.379,USD,CASH_INTENSIVE,SAML_ACC_0486,SAML_ACC_0110,FR,CA,0.29165980219841003,False,False,saml_d
SAML_001630,2024-02-03 23:00:00,7859.401,USD,STRUCTURING,SAML_ACC_0434,SAML_ACC_0069,DE,NL,0.25424572825431824,False,False,saml_d
SAML_001631,2024-02-03 23:30:00,548.5545,USD,WIRE_FRAUD,SAML_ACC_0038,SAML_ACC_0136,CA,US,0.5800446271896362,False,False,saml_d
SAML_001632,2024-02-04 00:00:00,822.95404,USD,LAYERING,SAML_ACC_0359,SAML_ACC_0096,UK,US,0.08124113082885742,False,False,saml_d
SAML_001633,2024-02-04 00:30:00,23386.674,GBP,TRADE_BASED,SAML_ACC_0056,SAML_ACC_0119,CA,DE,0.6706138253211975,True,True,saml_d
SAML_001634,2024-02-04 01:00:00,1526.0674,CAD,INTEGRATION,SAML_ACC_0319,SAML_ACC_0374,DE,UK,0.21247898042201996,False,False,saml_d
SAML_001635,2024-02-04 01:30:00,1329.6926,EUR,CASH_INTENSIVE,SAML_ACC_0376,SAML_ACC_0274,UK,DE,0.2563192844390869,False,False,saml_d
SAML_001636,2024-02-04 02:00:00,441.3132,USD,INTEGRATION,SAML_ACC_0048,SAML_ACC_0358,DE,UK,0.7617619633674622,True,True,saml_d
SAML_001637,2024-02-04 02:30:00,6954.875,CAD,LAYERING,SAML_ACC_0105,SAML_ACC_0366,US,FR,0.6251737475395203,False,True,saml_d
SAML_001638,2024-02-04 03:00:00,184434.53,USD,CRYPTOCURRENCY,SAML_ACC_0474,SAML_ACC_0338,DE,US,0.5646920800209045,True,True,saml_d
SAML_001639,2024-02-04 03:30:00,352.45895,USD,CRYPTOCURRENCY,SAML_ACC_0059,SAML_ACC_0177,CA,DE,0.5841315388679504,False,False,saml_d
SAML_001640,2024-02-04 04:00:00,3128.9067,CAD,CRYPTOCURRENCY,SAML_ACC_0077,SAML_ACC_0361,US,FR,0.1647491455078125,False,True,saml_d
SAML_001641,2024-02-04 04:30:00,50233.688,EUR,INTEGRATION,SAML_ACC_0428,SAML_ACC_0237,US,CA,0.6840882301330566,True,True,saml_d
SAML_001642,2024-02-04 05:00:00,2542.0273,EUR,LAYERING,SAML_ACC_0499,SAML_ACC_0272,FR,US,0.09725801646709442,False,False,saml_d
SAML_001643,2024-02-04 05:30:00,7366.836,EUR,STRUCTURING,SAML_ACC_0218,SAML_ACC_0277,CA,UK,0.14973433315753937,False,False,saml_d
SAML_001644,2024-02-04 06:00:00,356.1005,USD,LAYERING,SAML_ACC_0383,SAML_ACC_0138,CA,NL,0.4352991282939911,False,False,saml_d
SAML_001645,2024-02-04 06:30:00,7020.672,USD,CASH_INTENSIVE,SAML_ACC_0055,SAML_ACC_0362,UK,CA,0.15460775792598724,False,False,saml_d
SAML_001646,2024-02-04 07:00:00,2050.2385,EUR,WIRE_FRAUD,SAML_ACC_0055,SAML_ACC_0132,DE,CA,0.03449523448944092,False,True,saml_d
SAML_001647,2024-02-04 07:30:00,21406.717,USD,PLACEMENT,SAML_ACC_0129,SAML_ACC_0044,NL,FR,0.1202673390507698,False,False,saml_d
SAML_001648,2024-02-04 08:00:00,32041.016,USD,LAYERING,SAML_ACC_0392,SAML_ACC_0123,DE,DE,0.3317168056964874,False,False,saml_d
SAML_001649,2024-02-04 08:30:00,529202.94,EUR,TRADE_BASED,SAML_ACC_0383,SAML_ACC_0136,CA,NL,0.3249514698982239,False,False,saml_d
SAML_001650,2024-02-04 09:00:00,9502.083,EUR,CRYPTOCURRENCY,SAML_ACC_0388,SAML_ACC_0367,DE,DE,0.33442631363868713,False,False,saml_d
SAML_001651,2024-02-04 09:30:00,5719.248,USD,WIRE_FRAUD,SAML_ACC_0085,SAML_ACC_0373,CA,FR,0.28875967860221863,False,False,saml_d
SAML_001652,2024-02-04 10:00:00,4397.3994,EUR,PHANTOM_TRANSACTIONS,SAML_ACC_0214,SAML_ACC_0126,US,CA,0.7489343881607056,True,True,saml_d
SAML_001653,2024-02-04 10:30:00,1470.9554,GBP,SMURFING,SAML_ACC_0115,SAML_ACC_0439,DE,US,0.056595683097839355,False,False,saml_d
SAML_001654,2024-02-04 11:00:00,5866.2314,EUR,SMURFING,SAML_ACC_0437,SAML_ACC_0275,DE,CA,0.5166634321212769,False,False,saml_d
SAML_001655,2024-02-04 11:30:00,1651.1002,USD,INTEGRATION,SAML_ACC_0314,SAML_ACC_0495,CA,FR,0.40720227360725403,False,True,saml_d
SAML_001656,2024-02-04 12:00:00,4175.2183,USD,CASH_INTENSIVE,SAML_ACC_0293,SAML_ACC_0064,CA,CA,0.6079803109169006,True,True,saml_d
SAML_001657,2024-02-04 12:30:00,41572.54,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0049,SAML_ACC_0296,UK,NL,0.7301219701766968,False,True,saml_d
SAML_001658,2024-02-04 13:00:00,398.18427,USD,TRADE_BASED,SAML_ACC_0067,SAML_ACC_0232,DE,CA,0.5270769596099854,False,False,saml_d
SAML_001659,2024-02-04 13:30:00,29136.797,USD,WIRE_FRAUD,SAML_ACC_0275,SAML_ACC_0051,FR,CA,0.037514880299568176,False,True,saml_d
SAML_001660,2024-02-04 14:00:00,41532.44,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0129,SAML_ACC_0137,CA,CA,0.20564687252044678,False,False,saml_d
SAML_001661,2024-02-04 14:30:00,2353.9805,USD,LAYERING,SAML_ACC_0029,SAML_ACC_0158,FR,US,0.551707923412323,False,True,saml_d
SAML_001662,2024-02-04 15:00:00,42.78939,CAD,PHANTOM_TRANSACTIONS,SAML_ACC_0343,SAML_ACC_0056,US,UK,0.13442270457744598,False,False,saml_d
SAML_001663,2024-02-04 15:30:00,883.9107,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0033,SAML_ACC_0081,US,UK,0.18475544452667236,False,False,saml_d
SAML_001664,2024-02-04 16:00:00,39894.312,EUR,SMURFING,SAML_ACC_0119,SAML_ACC_0232,FR,DE,0.0560162179172039,False,True,saml_d
SAML_001665,2024-02-04 16:30:00,2847.6914,EUR,STRUCTURING,SAML_ACC_0180,SAML_ACC_0428,NL,UK,0.2657252252101898,False,False,saml_d
SAML_001666,2024-02-04 17:00:00,403.9922,USD,IDENTITY_THEFT,SAML_ACC_0425,SAML_ACC_0443,US,UK,0.06417694687843323,False,False,saml_d
SAML_001667,2024-02-04 17:30:00,1086.2103,CAD,WIRE_FRAUD,SAML_ACC_0151,SAML_ACC_0399,FR,UK,0.03143804147839546,False,False,saml_d
SAML_001668,2024-02-04 18:00:00,16014.343,USD,CRYPTOCURRENCY,SAML_ACC_0133,SAML_ACC_0452,UK,CA,0.03855257108807564,False,False,saml_d
SAML_001669,2024-02-04 18:30:00,8896.9795,USD,STRUCTURING,SAML_ACC_0327,SAML_ACC_0326,UK,CA,0.12385247647762299,False,False,saml_d
SAML_001670,2024-02-04 19:00:00,1848.5111,EUR,CASH_INTENSIVE,SAML_ACC_0185,SAML_ACC_0128,US,NL,0.21477948129177094,False,False,saml_d
SAML_001671,2024-02-04 19:30:00,1431.3182,USD,PLACEMENT,SAML_ACC_0134,SAML_ACC_0126,FR,US,0.2682550251483917,False,False,saml_d
SAML_001672,2024-02-04 20:00:00,1361.6925,EUR,SMURFING,SAML_ACC_0177,SAML_ACC_0317,FR,CA,0.08924666047096252,False,False,saml_d
SAML_001673,2024-02-04 20:30:00,471.15146,USD,CRYPTOCURRENCY,SAML_ACC_0022,SAML_ACC_0080,FR,CA,0.45512843132019043,False,False,saml_d
SAML_001674,2024-02-04 21:00:00,75414.24,GBP,INTEGRATION,SAML_ACC_0241,SAML_ACC_0474,NL,UK,0.3371407091617584,False,False,saml_d
SAML_001675,2024-02-04 21:30:00,1564.5587,USD,IDENTITY_THEFT,SAML_ACC_0077,SAML_ACC_0377,US,US,0.07427292317152023,False,False,saml_d
SAML_001676,2024-02-04 22:00:00,34006.844,EUR,TRADE_BASED,SAML_ACC_0204,SAML_ACC_0357,NL,US,0.4177437126636505,False,False,saml_d
SAML_001677,2024-02-04 22:30:00,62481.895,USD,IDENTITY_THEFT,SAML_ACC_0004,SAML_ACC_0407,FR,UK,0.33016809821128845,False,False,saml_d
SAML_001678,2024-02-04 23:00:00,21952.182,EUR,WIRE_FRAUD,SAML_ACC_0328,SAML_ACC_0333,CA,UK,0.13726498186588287,False,False,saml_d
SAML_001679,2024-02-04 23:30:00,1257.3472,EUR,TRADE_BASED,SAML_ACC_0448,SAML_ACC_0175,FR,US,0.825539767742157,True,True,saml_d
SAML_001680,2024-02-05 00:00:00,6683.922,USD,IDENTITY_THEFT,SAML_ACC_0165,SAML_ACC_0145,CA,FR,0.23434415459632874,False,False,saml_d
SAML_001681,2024-02-05 00:30:00,2840.1404,EUR,TRADE_BASED,SAML_ACC_0415,SAML_ACC_0441,UK,UK,0.4807852506637573,False,True,saml_d
SAML_001682,2024-02-05 01:00:00,489.11435,USD,STRUCTURING,SAML_ACC_0421,SAML_ACC_0126,CA,UK,0.22181569039821625,False,False,saml_d
SAML_001683,2024-02-05 01:30:00,5702.8345,GBP,SHELL_COMPANY,SAML_ACC_0128,SAML_ACC_0182,UK,US,0.4104306101799011,False,False,saml_d
SAML_001684,2024-02-05 02:00:00,282.00375,USD,INTEGRATION,SAML_ACC_0045,SAML_ACC_0219,US,FR,0.29774653911590576,False,False,saml_d
SAML_001685,2024-02-05 02:30:00,32059.818,GBP,TRADE_BASED,SAML_ACC_0218,SAML_ACC_0436,NL,NL,0.2980566620826721,False,False,saml_d
SAML_001686,2024-02-05 03:00:00,1177.0486,GBP,WIRE_FRAUD,SAML_ACC_0235,SAML_ACC_0278,NL,FR,0.6340810060501099,False,False,saml_d
SAML_001687,2024-02-05 03:30:00,4457.393,USD,SMURFING,SAML_ACC_0136,SAML_ACC_0485,UK,DE,0.09421564638614655,False,True,saml_d
SAML_001688,2024-02-05 04:00:00,5253.111,USD,INTEGRATION,SAML_ACC_0168,SAML_ACC_0083,UK,FR,0.10461387783288956,False,False,saml_d
SAML_001689,2024-02-05 04:30:00,1776.1263,USD,LAYERING,SAML_ACC_0481,SAML_ACC_0423,FR,UK,0.2482592612504959,False,True,saml_d
SAML_001690,2024-02-05 05:00:00,9637.217,GBP,PHANTOM_TRANSACTIONS,SAML_ACC_0237,SAML_ACC_0483,DE,CA,0.06661401689052582,False,False,saml_d
SAML_001691,2024-02-05 05:30:00,1153.0809,USD,PLACEMENT,SAML_ACC_0093,SAML_ACC_0141,UK,US,0.1846822202205658,False,False,saml_d
SAML_001692,2024-02-05 06:00:00,17027.664,USD,CASH_INTENSIVE,SAML_ACC_0005,SAML_ACC_0334,CA,NL,0.5751749277114868,False,False,saml_d
SAML_001693,2024-02-05 06:30:00,201.95413,GBP,PLACEMENT,SAML_ACC_0156,SAML_ACC_0496,US,UK,0.42756667733192444,False,False,saml_d
SAML_001694,2024-02-05 07:00:00,3838.2014,USD,SMURFING,SAML_ACC_0245,SAML_ACC_0095,NL,NL,0.4932447671890259,False,False,saml_d
SAML_001695,2024-02-05 07:30:00,144041.69,EUR,SMURFING,SAML_ACC_0360,SAML_ACC_0365,CA,US,0.18555811047554016,False,False,saml_d
SAML_001696,2024-02-05 08:00:00,403.16156,USD,PLACEMENT,SAML_ACC_0081,SAML_ACC_0194,NL,NL,0.14341966807842255,False,False,saml_d
SAML_001697,2024-02-05 08:30:00,768.5534,USD,CRYPTOCURRENCY,SAML_ACC_0247,SAML_ACC_0110,US,FR,0.32050666213035583,False,False,saml_d
SAML_001698,2024-02-05 09:00:00,8331.641,EUR,SMURFING,SAML_ACC_0343,SAML_ACC_0052,CA,US,0.3452630341053009,False,True,saml_d
SAML_001699,2024-02-05 09:30:00,4269.1226,USD,CRYPTOCURRENCY,SAML_ACC_0493,SAML_ACC_0103,NL,UK,0.33177146315574646,False,True,saml_d
SAML_001700,2024-02-05 10:00:00,6010.482,USD,IDENTITY_THEFT,SAML_ACC_0137,SAML_ACC_0101,UK,CA,0.1956254094839096,False,False,saml_d
SAML_001701,2024-02-05 10:30:00,7929.73,GBP,TRADE_BASED,SAML_ACC_0386,SAML_ACC_0142,DE,UK,0.9605087637901306,True,True,saml_d
SAML_001702,2024-02-05 11:00:00,10608.841,USD,SHELL_COMPANY,SAML_ACC_0063,SAML_ACC_0201,UK,DE,0.3142874240875244,False,False,saml_d
SAML_001703,2024-02-05 11:30:00,27430.195,CAD,SHELL_COMPANY,SAML_ACC_0480,SAML_ACC_0458,NL,US,0.3158820867538452,False,False,saml_d
SAML_001704,2024-02-05 12:00:00,6765.8105,CAD,LAYERING,SAML_ACC_0307,SAML_ACC_0319,FR,UK,0.44905194640159607,False,False,saml_d
SAML_001705,2024-02-05 12:30:00,1839.9335,USD,SMURFING,SAML_ACC_0116,SAML_ACC_0199,CA,FR,0.3892131745815277,False,True,saml_d
SAML_001706,2024-02-05 13:00:00,11443.159,USD,LAYERING,SAML_ACC_0113,SAML_ACC_0284,DE,FR,0.09199488162994385,False,True,saml_d
SAML_001707,2024-02-05 13:30:00,133220.89,EUR,STRUCTURING,SAML_ACC_0031,SAML_ACC_0494,CA,NL,0.19210919737815857,False,False,saml_d
SAML_001708,2024-02-05 14:00:00,2286.397,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0007,SAML_ACC_0217,FR,UK,0.24763406813144684,False,False,saml_d
SAML_001709,2024-02-05 14:30:00,424.51248,USD,INTEGRATION,SAML_ACC_0414,SAML_ACC_0046,FR,NL,0.42305517196655273,False,False,saml_d
SAML_001710,2024-02-05 15:00:00,27286.88,EUR,PHANTOM_TRANSACTIONS,SAML_ACC_0442,SAML_ACC_0028,FR,DE,0.24836690723896027,False,False,saml_d
SAML_001711,2024-02-05 15:30:00,2343.1177,USD,IDENTITY_THEFT,SAML_ACC_0003,SAML_ACC_0002,NL,US,0.11530806124210358,False,False,saml_d
SAML_001712,2024-02-05 16:00:00,38.65441,GBP,TRADE_BASED,SAML_ACC_0307,SAML_ACC_0383,UK,DE,0.3987915813922882,False,False,saml_d
SAML_001713,2024-02-05 16:30:00,16233.68,USD,IDENTITY_THEFT,SAML_ACC_0243,SAML_ACC_0017,NL,CA,0.19563305377960205,False,True,saml_d
SAML_001714,2024-02-05 17:00:00,1021.82306,USD,SMURFING,SAML_ACC_0056,SAML_ACC_0315,UK,NL,0.42405396699905396,False,False,saml_d
SAML_001715,2024-02-05 17:30:00,2487.2512,USD,PLACEMENT,SAML_ACC_0073,SAML_ACC_0436,DE,UK,0.4046270251274109,False,True,saml_d
SAML_001716,2024-02-05 18:00:00,5790.4233,CAD,LAYERING,SAML_ACC_0010,SAML_ACC_0388,FR,NL,0.2929729223251343,False,False,saml_d
SAML_001717,2024-02-05 18:30:00,4363.367,EUR,SHELL_COMPANY,SAML_ACC_0061,SAML_ACC_0077,UK,DE,0.17421214282512665,False,False,saml_d
SAML_001718,2024-02-05 19:00:00,12319.068,GBP,CRYPTOCURRENCY,SAML_ACC_0494,SAML_ACC_0466,US,CA,0.3840823769569397,False,True,saml_d
SAML_001719,2024-02-05 19:30:00,1247.6627,USD,PLACEMENT,SAML_ACC_0050,SAML_ACC_0387,US,DE,0.8096488118171692,True,True,saml_d
SAML_001720,2024-02-05 20:00:00,8318.287,USD,STRUCTURING,SAML_ACC_0122,SAML_ACC_0371,UK,CA,0.5179776549339294,False,False,saml_d
SAML_001721,2024-02-05 20:30:00,1773.8483,USD,IDENTITY_THEFT,SAML_ACC_0175,SAML_ACC_0165,DE,FR,0.3685701787471771,False,False,saml_d
SAML_001722,2024-02-05 21:00:00,13064.069,USD,INTEGRATION,SAML_ACC_0474,SAML_ACC_0097,CA,FR,0.9137293696403503,True,True,saml_d
SAML_001723,2024-02-05 21:30:00,10206.04,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0001,SAML_ACC_0105,NL,UK,0.24271315336227417,False,True,saml_d
SAML_001724,2024-02-05 22:00:00,459.03323,EUR,PHANTOM_TRANSACTIONS,SAML_ACC_0478,SAML_ACC_0024,FR,DE,0.23122675716876984,False,True,saml_d
SAML_001725,2024-02-05 22:30:00,26159.41,USD,IDENTITY_THEFT,SAML_ACC_0441,SAML_ACC_0200,UK,FR,0.31844085454940796,False,False,saml_d
SAML_001726,2024-02-05 23:00:00,1020.52563,CAD,SMURFING,SAML_ACC_0038,SAML_ACC_0035,DE,NL,0.5335949063301086,False,False,saml_d
SAML_001727,2024-02-05 23:30:00,15004.652,USD,SMURFING,SAML_ACC_0190,SAML_ACC_0002,NL,US,0.325563907623291,False,False,saml_d
SAML_001728,2024-02-06 00:00:00,6214.0903,CAD,PHANTOM_TRANSACTIONS,SAML_ACC_0079,SAML_ACC_0289,CA,NL,0.31908392906188965,False,False,saml_d
SAML_001729,2024-02-06 00:30:00,117755.695,USD,WIRE_FRAUD,SAML_ACC_0345,SAML_ACC_0332,DE,FR,0.16647982597351074,False,False,saml_d
SAML_001730,2024-02-06 01:00:00,1906.5833,USD,WIRE_FRAUD,SAML_ACC_0454,SAML_ACC_0342,CA,FR,0.30205637216567993,False,False,saml_d
SAML_001731,2024-02-06 01:30:00,1482.324,USD,IDENTITY_THEFT,SAML_ACC_0338,SAML_ACC_0461,US,DE,0.3510727286338806,False,False,saml_d
SAML_001732,2024-02-06 02:00:00,2867.3994,USD,LAYERING,SAML_ACC_0449,SAML_ACC_0138,NL,CA,0.4297800362110138,False,False,saml_d
SAML_001733,2024-02-06 02:30:00,1625.6133,USD,SMURFING,SAML_ACC_0190,SAML_ACC_0337,NL,US,0.34947946667671204,False,False,saml_d
SAML_001734,2024-02-06 03:00:00,14763.066,USD,STRUCTURING,SAML_ACC_0184,SAML_ACC_0062,CA,US,0.3802151083946228,False,False,saml_d
SAML_001735,2024-02-06 03:30:00,117.61056,USD,PLACEMENT,SAML_ACC_0067,SAML_ACC_0299,US,CA,0.4361763894557953,False,False,saml_d
SAML_001736,2024-02-06 04:00:00,362.3589,EUR,PHANTOM_TRANSACTIONS,SAML_ACC_0017,SAML_ACC_0197,FR,DE,0.06489434838294983,False,False,saml_d
SAML_001737,2024-02-06 04:30:00,352.26868,EUR,PLACEMENT,SAML_ACC_0383,SAML_ACC_0377,UK,FR,0.3785474896430969,False,True,saml_d
SAML_001738,2024-02-06 05:00:00,19942.635,GBP,PLACEMENT,SAML_ACC_0368,SAML_ACC_0059,US,CA,0.25989022850990295,False,False,saml_d
SAML_001739,2024-02-06 05:30:00,91238.0,USD,CASH_INTENSIVE,SAML_ACC_0392,SAML_ACC_0265,DE,US,0.8826994299888611,True,True,saml_d
SAML_001740,2024-02-06 06:00:00,2418.9807,EUR,INTEGRATION,SAML_ACC_0316,SAML_ACC_0333,CA,US,0.446042537689209,False,False,saml_d
SAML_001741,2024-02-06 06:30:00,2126.7634,USD,CRYPTOCURRENCY,SAML_ACC_0497,SAML_ACC_0188,NL,FR,0.4900660216808319,False,False,saml_d
SAML_001742,2024-02-06 07:00:00,3429.2756,USD,WIRE_FRAUD,SAML_ACC_0296,SAML_ACC_0063,DE,FR,0.27494674921035767,False,True,saml_d
SAML_001743,2024-02-06 07:30:00,30447.422,USD,LAYERING,SAML_ACC_0209,SAML_ACC_0308,NL,UK,0.30073440074920654,False,True,saml_d
SAML_001744,2024-02-06 08:00:00,466.51666,USD,CRYPTOCURRENCY,SAML_ACC_0345,SAML_ACC_0279,US,NL,0.1027618870139122,False,True,saml_d
SAML_001745,2024-02-06 08:30:00,4801.7607,USD,IDENTITY_THEFT,SAML_ACC_0446,SAML_ACC_0030,NL,CA,0.196346253156662,False,False,saml_d
SAML_001746,2024-02-06 09:00:00,20960.506,USD,CRYPTOCURRENCY,SAML_ACC_0041,SAML_ACC_0171,NL,FR,0.34991297125816345,False,False,saml_d
SAML_001747,2024-02-06 09:30:00,8120.8354,USD,STRUCTURING,SAML_ACC_0396,SAML_ACC_0452,NL,UK,0.10581548511981964,False,False,saml_d
SAML_001748,2024-02-06 10:00:00,4355.363,EUR,STRUCTURING,SAML_ACC_0477,SAML_ACC_0021,NL,DE,0.28716030716896057,False,False,saml_d
SAML_001749,2024-02-06 10:30:00,22072.598,EUR,STRUCTURING,SAML_ACC_0473,SAML_ACC_0299,DE,US,0.38189250230789185,False,False,saml_d
SAML_001750,2024-02-06 11:00:00,13.376982,CAD,PHANTOM_TRANSACTIONS,SAML_ACC_0115,SAML_ACC_0201,CA,CA,0.3809928894042969,False,False,saml_d
SAML_001751,2024-02-06 11:30:00,11565.14,EUR,PLACEMENT,SAML_ACC_0100,SAML_ACC_0135,UK,NL,0.1766173392534256,False,False,saml_d
SAML_001752,2024-02-06 12:00:00,805.81055,USD,SMURFING,SAML_ACC_0373,SAML_ACC_0272,DE,DE,0.8039647936820984,True,True,saml_d
SAML_001753,2024-02-06 12:30:00,76.610504,GBP,TRADE_BASED,SAML_ACC_0438,SAML_ACC_0023,FR,CA,0.2430831342935562,False,True,saml_d
SAML_001754,2024-02-06 13:00:00,8286.685,GBP,STRUCTURING,SAML_ACC_0345,SAML_ACC_0442,CA,CA,0.0627756118774414,False,False,saml_d
