transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,day_of_week,is_weekend,is_business_hours,log_amount,amount_rounded,is_round_amount,high_amount,unusual_hour,cross_border
SAML_001584,2024-02-03 00:00:00,7027.828,EUR,SAML_ACC_0250,SAML_ACC_0267,BANK_C,BANK_A,PAYMENT,CA,CA,False,WIRE_FRAUD,0.592868447303772,False,saml_d,,,,,,,,,,,0,5,True,False,8.857776,7000.0,False,False,True,False
SAML_001585,2024-02-03 00:30:00,11922.841,EUR,SAML_ACC_0320,SAML_ACC_0456,BANK_B,BANK_A,DEPOSIT,CA,UK,False,IDENTITY_THEFT,0.40348872542381287,False,saml_d,,,,,,,,,,,0,5,True,False,9.386295,11900.0,False,False,True,True
SAML_001586,2024-02-03 01:00:00,4242.3945,USD,SAML_ACC_0177,SAML_ACC_0477,BANK_C,BANK_B,PAYMENT,FR,CA,False,PLACEMENT,0.30286672711372375,False,saml_d,,,,,,,,,,,1,5,True,False,8.353119,4200.0,False,False,True,True
SAML_001587,2024-02-03 01:30:00,1430.7361,USD,SAML_ACC_0072,SAML_ACC_0202,BANK_A,BANK_C,PAYMENT,NL,NL,False,TRADE_BASED,0.18486447632312775,True,saml_d,,,,,,,,,,,1,5,True,False,7.266643,1400.0,False,False,True,False
SAML_001588,2024-02-03 02:00:00,569.5346,CAD,SAML_ACC_0017,SAML_ACC_0162,BANK_C,BANK_B,PAYMENT,DE,FR,False,CASH_INTENSIVE,0.2766624093055725,True,saml_d,,,,,,,,,,,2,5,True,False,6.346574,600.0,False,False,True,True
SAML_001589,2024-02-03 02:30:00,3541.4368,USD,SAML_ACC_0329,SAML_ACC_0344,BANK_B,BANK_B,PAYMENT,NL,FR,False,LAYERING,0.43969810009002686,False,saml_d,,,,,,,,,,,2,5,True,False,8.17257,3500.0,False,False,True,True
SAML_001590,2024-02-03 03:00:00,349.22693,GBP,SAML_ACC_0160,SAML_ACC_0302,BANK_A,BANK_C,TRANSFER,UK,FR,False,TRADE_BASED,0.4886825382709503,True,saml_d,,,,,,,,,,,3,5,True,False,5.8585815,300.0,False,False,True,True
SAML_001591,2024-02-03 03:30:00,8.647749,GBP,SAML_ACC_0070,SAML_ACC_0112,BANK_A,BANK_A,DEPOSIT,DE,US,False,IDENTITY_THEFT,0.25199592113494873,False,saml_d,,,,,,,,,,,3,5,True,False,2.2667246,0.0,False,False,True,True
SAML_001592,2024-02-03 04:00:00,7137.5127,EUR,SAML_ACC_0113,SAML_ACC_0337,BANK_C,BANK_A,DEPOSIT,NL,CA,False,PLACEMENT,0.18383286893367767,False,saml_d,,,,,,,,,,,4,5,True,False,8.87326,7100.0,False,False,True,True
SAML_001593,2024-02-03 04:30:00,18176.225,USD,SAML_ACC_0232,SAML_ACC_0032,BANK_A,BANK_B,PAYMENT,FR,UK,False,TRADE_BASED,0.2946653366088867,False,saml_d,,,,,,,,,,,4,5,True,False,9.807924,18200.0,False,False,True,True
SAML_001594,2024-02-03 05:00:00,26.420366,GBP,SAML_ACC_0021,SAML_ACC_0459,BANK_A,BANK_C,DEPOSIT,DE,UK,False,TRADE_BASED,0.3059816062450409,False,saml_d,,,,,,,,,,,5,5,True,False,3.311286,0.0,False,False,True,True
SAML_001595,2024-02-03 05:30:00,395.6534,EUR,SAML_ACC_0135,SAML_ACC_0098,BANK_A,BANK_A,WITHDRAWAL,DE,DE,False,SMURFING,0.13562923669815063,False,saml_d,,,,,,,,,,,5,5,True,False,5.9830627,400.0,False,False,True,False
SAML_001596,2024-02-03 06:00:00,10283.629,USD,SAML_ACC_0263,SAML_ACC_0472,BANK_B,BANK_A,TRANSFER,UK,FR,False,SHELL_COMPANY,0.24548323452472687,False,saml_d,,,,,,,,,,,6,5,True,False,9.238406,10300.0,False,False,False,True
SAML_001597,2024-02-03 06:30:00,182588.62,USD,SAML_ACC_0111,SAML_ACC_0247,BANK_A,BANK_C,DEPOSIT,DE,NL,False,SMURFING,0.28735676407814026,False,saml_d,,,,,,,,,,,6,5,True,False,12.114996,182600.0,False,True,False,True
SAML_001598,2024-02-03 07:00:00,3107.5422,USD,SAML_ACC_0487,SAML_ACC_0261,BANK_C,BANK_C,TRANSFER,FR,UK,False,CASH_INTENSIVE,0.39765793085098267,False,saml_d,,,,,,,,,,,7,5,True,False,8.041909,3100.0,False,False,False,True
SAML_001599,2024-02-03 07:30:00,695.0572,USD,SAML_ACC_0246,SAML_ACC_0191,BANK_C,BANK_A,WITHDRAWAL,US,FR,False,LAYERING,0.5694308876991272,False,saml_d,,,,,,,,,,,7,5,True,False,6.5454316,700.0,False,False,False,True
SAML_001600,2024-02-03 08:00:00,2067.731,USD,SAML_ACC_0283,SAML_ACC_0029,BANK_A,BANK_B,TRANSFER,US,UK,False,TRADE_BASED,0.4979386627674103,False,saml_d,,,,,,,,,,,8,5,True,False,7.6346908,2100.0,False,False,False,True
SAML_001601,2024-02-03 08:30:00,46618.504,USD,SAML_ACC_0008,SAML_ACC_0048,BANK_C,BANK_B,WITHDRAWAL,CA,CA,False,SMURFING,0.43015116453170776,False,saml_d,,,,,,,,,,,8,5,True,False,10.749774,46600.0,False,False,False,False
SAML_001602,2024-02-03 09:00:00,818.9898,USD,SAML_ACC_0457,SAML_ACC_0496,BANK_A,BANK_A,PAYMENT,US,DE,False,WIRE_FRAUD,0.10375011712312698,False,saml_d,,,,,,,,,,,9,5,True,True,6.709292,800.0,False,False,False,True
SAML_001603,2024-02-03 09:30:00,602.8184,USD,SAML_ACC_0284,SAML_ACC_0250,BANK_C,BANK_B,DEPOSIT,UK,FR,False,LAYERING,0.3534707725048065,False,saml_d,,,,,,,,,,,9,5,True,True,6.4032736,600.0,False,False,False,True
SAML_001604,2024-02-03 10:00:00,1135.142,USD,SAML_ACC_0207,SAML_ACC_0226,BANK_A,BANK_B,PAYMENT,CA,US,False,IDENTITY_THEFT,0.6696266531944275,False,saml_d,,,,,,,,,,,10,5,True,True,7.0353937,1100.0,False,False,False,True
SAML_001605,2024-02-03 10:30:00,442.89944,EUR,SAML_ACC_0194,SAML_ACC_0272,BANK_A,BANK_C,DEPOSIT,US,US,False,SHELL_COMPANY,0.14818759262561798,False,saml_d,,,,,,,,,,,10,5,True,True,6.095598,400.0,False,False,False,False
SAML_001606,2024-02-03 11:00:00,3809.833,CAD,SAML_ACC_0455,SAML_ACC_0153,BANK_A,BANK_C,PAYMENT,US,UK,False,STRUCTURING,0.26272013783454895,False,saml_d,,,,,,,,,,,11,5,True,True,8.245603,3800.0,False,False,False,True
SAML_001607,2024-02-03 11:30:00,76830.49,USD,SAML_ACC_0047,SAML_ACC_0485,BANK_B,BANK_C,WITHDRAWAL,CA,CA,False,TRADE_BASED,0.47198668122291565,False,saml_d,,,,,,,,,,,11,5,True,True,11.24937,76800.0,False,True,False,False
SAML_001608,2024-02-03 12:00:00,5688.2534,USD,SAML_ACC_0466,SAML_ACC_0328,BANK_C,BANK_B,DEPOSIT,UK,NL,False,SMURFING,0.15161624550819397,False,saml_d,,,,,,,,,,,12,5,True,True,8.646335,5700.0,False,False,False,True
SAML_001609,2024-02-03 12:30:00,1799.552,USD,SAML_ACC_0342,SAML_ACC_0285,BANK_A,BANK_C,PAYMENT,CA,FR,False,STRUCTURING,0.48783648014068604,False,saml_d,,,,,,,,,,,12,5,True,True,7.4958487,1800.0,False,False,False,True
SAML_001610,2024-02-03 13:00:00,1662.9983,EUR,SAML_ACC_0242,SAML_ACC_0180,BANK_B,BANK_C,TRANSFER,UK,DE,False,LAYERING,0.23698873817920685,False,saml_d,,,,,,,,,,,13,5,True,True,7.4169784,1700.0,False,False,False,True
SAML_001611,2024-02-03 13:30:00,130.79332,EUR,SAML_ACC_0010,SAML_ACC_0302,BANK_B,BANK_A,TRANSFER,UK,CA,False,SHELL_COMPANY,0.3323410749435425,False,saml_d,,,,,,,,,,,13,5,True,True,4.881235,100.0,False,False,False,True
SAML_001612,2024-02-03 14:00:00,17434.73,CAD,SAML_ACC_0370,SAML_ACC_0153,BANK_A,BANK_C,PAYMENT,NL,UK,False,SMURFING,0.29062092304229736,False,saml_d,,,,,,,,,,,14,5,True,True,9.766277,17400.0,False,False,False,True
SAML_001613,2024-02-03 14:30:00,2551.2166,USD,SAML_ACC_0289,SAML_ACC_0234,BANK_A,BANK_A,WITHDRAWAL,FR,CA,False,INTEGRATION,0.3686548173427582,False,saml_d,,,,,,,,,,,14,5,True,True,7.8447175,2600.0,False,False,False,True
SAML_001614,2024-02-03 15:00:00,2077.7485,CAD,SAML_ACC_0391,SAML_ACC_0023,BANK_A,BANK_B,PAYMENT,US,DE,False,TRADE_BASED,0.16022303700447083,False,saml_d,,,,,,,,,,,15,5,True,True,7.639521,2100.0,False,False,False,True
SAML_001615,2024-02-03 15:30:00,1769513.4,USD,SAML_ACC_0131,SAML_ACC_0418,BANK_A,BANK_C,TRANSFER,NL,CA,True,CASH_INTENSIVE,0.5519551038742065,True,saml_d,,,,,,,,,,,15,5,True,True,14.386216,1769500.0,False,True,False,True
SAML_001616,2024-02-03 16:00:00,5418.129,EUR,SAML_ACC_0270,SAML_ACC_0451,BANK_A,BANK_A,DEPOSIT,US,FR,True,IDENTITY_THEFT,0.6901950836181641,True,saml_d,,,,,,,,,,,16,5,True,True,8.597691,5400.0,False,False,False,True
SAML_001617,2024-02-03 16:30:00,662.7633,USD,SAML_ACC_0428,SAML_ACC_0094,BANK_C,BANK_A,DEPOSIT,NL,UK,False,WIRE_FRAUD,0.2427574098110199,False,saml_d,,,,,,,,,,,16,5,True,True,6.4979258,700.0,False,False,False,True
SAML_001618,2024-02-03 17:00:00,1270.6512,GBP,SAML_ACC_0302,SAML_ACC_0370,BANK_A,BANK_A,PAYMENT,DE,DE,True,WIRE_FRAUD,0.9700347781181335,True,saml_d,,,,,,,,,,,17,5,True,True,7.148072,1300.0,False,False,False,False
SAML_001619,2024-02-03 17:30:00,29640.336,USD,SAML_ACC_0061,SAML_ACC_0245,BANK_A,BANK_B,DEPOSIT,CA,UK,False,PHANTOM_TRANSACTIONS,0.18335102498531342,True,saml_d,,,,,,,,,,,17,5,True,True,10.296926,29600.0,False,False,False,True
SAML_001620,2024-02-03 18:00:00,3738.878,EUR,SAML_ACC_0164,SAML_ACC_0290,BANK_C,BANK_C,TRANSFER,NL,NL,False,LAYERING,0.3523053526878357,False,saml_d,,,,,,,,,,,18,5,True,False,8.226809,3700.0,False,False,False,False
SAML_001621,2024-02-03 18:30:00,167.91267,GBP,SAML_ACC_0013,SAML_ACC_0160,BANK_B,BANK_B,DEPOSIT,FR,FR,False,IDENTITY_THEFT,0.04290289431810379,False,saml_d,,,,,,,,,,,18,5,True,False,5.1293817,200.0,False,False,False,False
SAML_001622,2024-02-03 19:00:00,18740.793,USD,SAML_ACC_0272,SAML_ACC_0373,BANK_C,BANK_A,PAYMENT,US,DE,False,WIRE_FRAUD,0.43566426634788513,False,saml_d,,,,,,,,,,,19,5,True,False,9.838511,18700.0,False,False,False,True
SAML_001623,2024-02-03 19:30:00,783.4536,USD,SAML_ACC_0208,SAML_ACC_0285,BANK_B,BANK_B,PAYMENT,DE,NL,False,PHANTOM_TRANSACTIONS,0.4446677267551422,False,saml_d,,,,,,,,,,,19,5,True,False,6.6649876,800.0,False,False,False,True
SAML_001624,2024-02-03 20:00:00,126322.766,GBP,SAML_ACC_0246,SAML_ACC_0009,BANK_B,BANK_B,PAYMENT,FR,NL,False,STRUCTURING,0.29411301016807556,False,saml_d,,,,,,,,,,,20,5,True,False,11.746603,126300.0,False,True,False,True
SAML_001625,2024-02-03 20:30:00,25850.781,USD,SAML_ACC_0133,SAML_ACC_0450,BANK_C,BANK_A,TRANSFER,UK,NL,False,INTEGRATION,0.25620394945144653,False,saml_d,,,,,,,,,,,20,5,True,False,10.160134,25900.0,False,False,False,True
SAML_001626,2024-02-03 21:00:00,1218.4761,USD,SAML_ACC_0244,SAML_ACC_0185,BANK_A,BANK_C,WITHDRAWAL,US,DE,False,SHELL_COMPANY,0.4755280613899231,False,saml_d,,,,,,,,,,,21,5,True,False,7.1061764,1200.0,False,False,False,True
SAML_001627,2024-02-03 21:30:00,38639.59,USD,SAML_ACC_0473,SAML_ACC_0295,BANK_B,BANK_C,DEPOSIT,NL,UK,False,WIRE_FRAUD,0.5556333065032959,False,saml_d,,,,,,,,,,,21,5,True,False,10.562058,38600.0,False,False,False,True
SAML_001628,2024-02-03 22:00:00,3414.243,USD,SAML_ACC_0294,SAML_ACC_0135,BANK_A,BANK_B,PAYMENT,CA,CA,False,CASH_INTENSIVE,0.4598086178302765,False,saml_d,,,,,,,,,,,22,5,True,False,8.1360035,3400.0,False,False,True,False
SAML_001629,2024-02-03 22:30:00,16408.379,USD,SAML_ACC_0486,SAML_ACC_0110,BANK_C,BANK_C,WITHDRAWAL,FR,CA,False,CASH_INTENSIVE,0.29165980219841003,False,saml_d,,,,,,,,,,,22,5,True,False,9.705608,16400.0,False,False,True,True
SAML_001630,2024-02-03 23:00:00,7859.401,USD,SAML_ACC_0434,SAML_ACC_0069,BANK_B,BANK_A,PAYMENT,DE,NL,False,STRUCTURING,0.25424572825431824,False,saml_d,,,,,,,,,,,23,5,True,False,8.969593,7900.0,False,False,True,True
SAML_001631,2024-02-03 23:30:00,548.5545,USD,SAML_ACC_0038,SAML_ACC_0136,BANK_A,BANK_C,PAYMENT,CA,US,False,WIRE_FRAUD,0.5800446271896362,False,saml_d,,,,,,,,,,,23,5,True,False,6.309108,500.0,False,False,True,True
SAML_001632,2024-02-04 00:00:00,822.95404,USD,SAML_ACC_0359,SAML_ACC_0096,BANK_B,BANK_B,TRANSFER,UK,US,False,LAYERING,0.08124113082885742,False,saml_d,,,,,,,,,,,0,6,True,False,6.7141147,800.0,False,False,True,True
SAML_001633,2024-02-04 00:30:00,23386.674,GBP,SAML_ACC_0056,SAML_ACC_0119,BANK_B,BANK_A,TRANSFER,CA,DE,True,TRADE_BASED,0.6706138253211975,True,saml_d,,,,,,,,,,,0,6,True,False,10.059964,23400.0,False,False,True,True
SAML_001634,2024-02-04 01:00:00,1526.0674,CAD,SAML_ACC_0319,SAML_ACC_0374,BANK_C,BANK_A,WITHDRAWAL,DE,UK,False,INTEGRATION,0.21247898042201996,False,saml_d,,,,,,,,,,,1,6,True,False,7.3311043,1500.0,False,False,True,True
SAML_001635,2024-02-04 01:30:00,1329.6926,EUR,SAML_ACC_0376,SAML_ACC_0274,BANK_A,BANK_A,PAYMENT,UK,DE,False,CASH_INTENSIVE,0.2563192844390869,False,saml_d,,,,,,,,,,,1,6,True,False,7.1934547,1300.0,False,False,True,True
SAML_001636,2024-02-04 02:00:00,441.3132,USD,SAML_ACC_0048,SAML_ACC_0358,BANK_A,BANK_B,DEPOSIT,DE,UK,True,INTEGRATION,0.7617619633674622,True,saml_d,,,,,,,,,,,2,6,True,False,6.092018,400.0,False,False,True,True
SAML_001637,2024-02-04 02:30:00,6954.875,CAD,SAML_ACC_0105,SAML_ACC_0366,BANK_B,BANK_B,DEPOSIT,US,FR,False,LAYERING,0.6251737475395203,True,saml_d,,,,,,,,,,,2,6,True,False,8.847342,7000.0,False,False,True,True
SAML_001638,2024-02-04 03:00:00,184434.53,USD,SAML_ACC_0474,SAML_ACC_0338,BANK_A,BANK_C,DEPOSIT,DE,US,True,CRYPTOCURRENCY,0.5646920800209045,True,saml_d,,,,,,,,,,,3,6,True,False,12.125055,184400.0,False,True,True,True
SAML_001639,2024-02-04 03:30:00,352.45895,USD,SAML_ACC_0059,SAML_ACC_0177,BANK_B,BANK_B,WITHDRAWAL,CA,DE,False,CRYPTOCURRENCY,0.5841315388679504,False,saml_d,,,,,,,,,,,3,6,True,False,5.8677673,400.0,False,False,True,True
SAML_001640,2024-02-04 04:00:00,3128.9067,CAD,SAML_ACC_0077,SAML_ACC_0361,BANK_C,BANK_A,TRANSFER,US,FR,False,CRYPTOCURRENCY,0.1647491455078125,True,saml_d,,,,,,,,,,,4,6,True,False,8.0487585,3100.0,False,False,True,True
SAML_001641,2024-02-04 04:30:00,50233.688,EUR,SAML_ACC_0428,SAML_ACC_0237,BANK_C,BANK_B,WITHDRAWAL,US,CA,True,INTEGRATION,0.6840882301330566,True,saml_d,,,,,,,,,,,4,6,True,False,10.824461,50200.0,False,False,True,True
SAML_001642,2024-02-04 05:00:00,2542.0273,EUR,SAML_ACC_0499,SAML_ACC_0272,BANK_A,BANK_B,TRANSFER,FR,US,False,LAYERING,0.09725801646709442,False,saml_d,,,,,,,,,,,5,6,True,False,7.8411107,2500.0,False,False,True,True
SAML_001643,2024-02-04 05:30:00,7366.836,EUR,SAML_ACC_0218,SAML_ACC_0277,BANK_C,BANK_C,DEPOSIT,CA,UK,False,STRUCTURING,0.14973433315753937,False,saml_d,,,,,,,,,,,5,6,True,False,8.90488,7400.0,False,False,True,True
SAML_001644,2024-02-04 06:00:00,356.1005,USD,SAML_ACC_0383,SAML_ACC_0138,BANK_C,BANK_A,DEPOSIT,CA,NL,False,LAYERING,0.4352991282939911,False,saml_d,,,,,,,,,,,6,6,True,False,5.8780174,400.0,False,False,False,True
SAML_001645,2024-02-04 06:30:00,7020.672,USD,SAML_ACC_0055,SAML_ACC_0362,BANK_A,BANK_C,TRANSFER,UK,CA,False,CASH_INTENSIVE,0.15460775792598724,False,saml_d,,,,,,,,,,,6,6,True,False,8.856756,7000.0,False,False,False,True
SAML_001646,2024-02-04 07:00:00,2050.2385,EUR,SAML_ACC_0055,SAML_ACC_0132,BANK_B,BANK_C,DEPOSIT,DE,CA,False,WIRE_FRAUD,0.03449523448944092,True,saml_d,,,,,,,,,,,7,6,True,False,7.6261992,2100.0,False,False,False,True
SAML_001647,2024-02-04 07:30:00,21406.717,USD,SAML_ACC_0129,SAML_ACC_0044,BANK_C,BANK_C,WITHDRAWAL,NL,FR,False,PLACEMENT,0.1202673390507698,False,saml_d,,,,,,,,,,,7,6,True,False,9.971507,21400.0,False,False,False,True
SAML_001648,2024-02-04 08:00:00,32041.016,USD,SAML_ACC_0392,SAML_ACC_0123,BANK_A,BANK_A,TRANSFER,DE,DE,False,LAYERING,0.3317168056964874,False,saml_d,,,,,,,,,,,8,6,True,False,10.374804,32000.0,False,False,False,False
SAML_001649,2024-02-04 08:30:00,529202.94,EUR,SAML_ACC_0383,SAML_ACC_0136,BANK_A,BANK_C,DEPOSIT,CA,NL,False,TRADE_BASED,0.3249514698982239,False,saml_d,,,,,,,,,,,8,6,True,False,13.17913,529200.0,False,True,False,True
SAML_001650,2024-02-04 09:00:00,9502.083,EUR,SAML_ACC_0388,SAML_ACC_0367,BANK_A,BANK_A,PAYMENT,DE,DE,False,CRYPTOCURRENCY,0.33442631363868713,False,saml_d,,,,,,,,,,,9,6,True,True,9.159371,9500.0,False,False,False,False
SAML_001651,2024-02-04 09:30:00,5719.248,USD,SAML_ACC_0085,SAML_ACC_0373,BANK_C,BANK_C,DEPOSIT,CA,FR,False,WIRE_FRAUD,0.28875967860221863,False,saml_d,,,,,,,,,,,9,6,True,True,8.651768,5700.0,False,False,False,True
SAML_001652,2024-02-04 10:00:00,4397.3994,EUR,SAML_ACC_0214,SAML_ACC_0126,BANK_C,BANK_C,PAYMENT,US,CA,True,PHANTOM_TRANSACTIONS,0.7489343881607056,True,saml_d,,,,,,,,,,,10,6,True,True,8.388996,4400.0,False,False,False,True
SAML_001653,2024-02-04 10:30:00,1470.9554,GBP,SAML_ACC_0115,SAML_ACC_0439,BANK_B,BANK_A,DEPOSIT,DE,US,False,SMURFING,0.056595683097839355,False,saml_d,,,,,,,,,,,10,6,True,True,7.294347,1500.0,False,False,False,True
SAML_001654,2024-02-04 11:00:00,5866.2314,EUR,SAML_ACC_0437,SAML_ACC_0275,BANK_B,BANK_B,PAYMENT,DE,CA,False,SMURFING,0.5166634321212769,False,saml_d,,,,,,,,,,,11,6,True,True,8.677138,5900.0,False,False,False,True
SAML_001655,2024-02-04 11:30:00,1651.1002,USD,SAML_ACC_0314,SAML_ACC_0495,BANK_B,BANK_C,DEPOSIT,CA,FR,False,INTEGRATION,0.40720227360725403,True,saml_d,,,,,,,,,,,11,6,True,True,7.4098024,1700.0,False,False,False,True
SAML_001656,2024-02-04 12:00:00,4175.2183,USD,SAML_ACC_0293,SAML_ACC_0064,BANK_B,BANK_B,PAYMENT,CA,CA,True,CASH_INTENSIVE,0.6079803109169006,True,saml_d,,,,,,,,,,,12,6,True,True,8.337161,4200.0,False,False,False,False
SAML_001657,2024-02-04 12:30:00,41572.54,USD,SAML_ACC_0049,SAML_ACC_0296,BANK_B,BANK_C,TRANSFER,UK,NL,False,PHANTOM_TRANSACTIONS,0.7301219701766968,True,saml_d,,,,,,,,,,,12,6,True,True,10.63522,41600.0,False,False,False,True
SAML_001658,2024-02-04 13:00:00,398.18427,USD,SAML_ACC_0067,SAML_ACC_0232,BANK_B,BANK_B,TRANSFER,DE,CA,False,TRADE_BASED,0.5270769596099854,False,saml_d,,,,,,,,,,,13,6,True,True,5.9894233,400.0,False,False,False,True
SAML_001659,2024-02-04 13:30:00,29136.797,USD,SAML_ACC_0275,SAML_ACC_0051,BANK_A,BANK_B,PAYMENT,FR,CA,False,WIRE_FRAUD,0.037514880299568176,True,saml_d,,,,,,,,,,,13,6,True,True,10.279792,29100.0,False,False,False,True
SAML_001660,2024-02-04 14:00:00,41532.44,USD,SAML_ACC_0129,SAML_ACC_0137,BANK_B,BANK_B,DEPOSIT,CA,CA,False,PHANTOM_TRANSACTIONS,0.20564687252044678,False,saml_d,,,,,,,,,,,14,6,True,True,10.634254,41500.0,False,False,False,False
SAML_001661,2024-02-04 14:30:00,2353.9805,USD,SAML_ACC_0029,SAML_ACC_0158,BANK_C,BANK_B,WITHDRAWAL,FR,US,False,LAYERING,0.551707923412323,True,saml_d,,,,,,,,,,,14,6,True,True,7.764288,2400.0,False,False,False,True
SAML_001662,2024-02-04 15:00:00,42.78939,CAD,SAML_ACC_0343,SAML_ACC_0056,BANK_B,BANK_B,WITHDRAWAL,US,UK,False,PHANTOM_TRANSACTIONS,0.13442270457744598,False,saml_d,,,,,,,,,,,15,6,True,True,3.7793915,0.0,False,False,False,True
SAML_001663,2024-02-04 15:30:00,883.9107,USD,SAML_ACC_0033,SAML_ACC_0081,BANK_C,BANK_A,WITHDRAWAL,US,UK,False,PHANTOM_TRANSACTIONS,0.18475544452667236,False,saml_d,,,,,,,,,,,15,6,True,True,6.7854867,900.0,False,False,False,True
SAML_001664,2024-02-04 16:00:00,39894.312,EUR,SAML_ACC_0119,SAML_ACC_0232,BANK_B,BANK_B,WITHDRAWAL,FR,DE,False,SMURFING,0.0560162179172039,True,saml_d,,,,,,,,,,,16,6,True,True,10.594014,39900.0,False,False,False,True
SAML_001665,2024-02-04 16:30:00,2847.6914,EUR,SAML_ACC_0180,SAML_ACC_0428,BANK_A,BANK_A,PAYMENT,NL,UK,False,STRUCTURING,0.2657252252101898,False,saml_d,,,,,,,,,,,16,6,True,True,7.954615,2800.0,False,False,False,True
SAML_001666,2024-02-04 17:00:00,403.9922,USD,SAML_ACC_0425,SAML_ACC_0443,BANK_A,BANK_C,TRANSFER,US,UK,False,IDENTITY_THEFT,0.06417694687843323,False,saml_d,,,,,,,,,,,17,6,True,True,6.0038676,400.0,False,False,False,True
SAML_001667,2024-02-04 17:30:00,1086.2103,CAD,SAML_ACC_0151,SAML_ACC_0399,BANK_C,BANK_A,TRANSFER,FR,UK,False,WIRE_FRAUD,0.03143804147839546,False,saml_d,,,,,,,,,,,17,6,True,True,6.99137,1100.0,False,False,False,True
SAML_001668,2024-02-04 18:00:00,16014.343,USD,SAML_ACC_0133,SAML_ACC_0452,BANK_B,BANK_B,WITHDRAWAL,UK,CA,False,CRYPTOCURRENCY,0.03855257108807564,False,saml_d,,,,,,,,,,,18,6,True,False,9.681302,16000.0,False,False,False,True
SAML_001669,2024-02-04 18:30:00,8896.9795,USD,SAML_ACC_0327,SAML_ACC_0326,BANK_A,BANK_A,TRANSFER,UK,CA,False,STRUCTURING,0.12385247647762299,False,saml_d,,,,,,,,,,,18,6,True,False,9.093579,8900.0,False,False,False,True
SAML_001670,2024-02-04 19:00:00,1848.5111,EUR,SAML_ACC_0185,SAML_ACC_0128,BANK_A,BANK_B,PAYMENT,US,NL,False,CASH_INTENSIVE,0.21477948129177094,False,saml_d,,,,,,,,,,,19,6,True,False,7.5226765,1800.0,False,False,False,True
SAML_001671,2024-02-04 19:30:00,1431.3182,USD,SAML_ACC_0134,SAML_ACC_0126,BANK_B,BANK_A,WITHDRAWAL,FR,US,False,PLACEMENT,0.2682550251483917,False,saml_d,,,,,,,,,,,19,6,True,False,7.26705,1400.0,False,False,False,True
SAML_001672,2024-02-04 20:00:00,1361.6925,EUR,SAML_ACC_0177,SAML_ACC_0317,BANK_C,BANK_C,PAYMENT,FR,CA,False,SMURFING,0.08924666047096252,False,saml_d,,,,,,,,,,,20,6,True,False,7.217218,1400.0,False,False,False,True
SAML_001673,2024-02-04 20:30:00,471.15146,USD,SAML_ACC_0022,SAML_ACC_0080,BANK_C,BANK_B,PAYMENT,FR,CA,False,CRYPTOCURRENCY,0.45512843132019043,False,saml_d,,,,,,,,,,,20,6,True,False,6.1573,500.0,False,False,False,True
SAML_001674,2024-02-04 21:00:00,75414.24,GBP,SAML_ACC_0241,SAML_ACC_0474,BANK_C,BANK_B,DEPOSIT,NL,UK,False,INTEGRATION,0.3371407091617584,False,saml_d,,,,,,,,,,,21,6,True,False,11.230764,75400.0,False,True,False,True
SAML_001675,2024-02-04 21:30:00,1564.5587,USD,SAML_ACC_0077,SAML_ACC_0377,BANK_A,BANK_A,PAYMENT,US,US,False,IDENTITY_THEFT,0.07427292317152023,False,saml_d,,,,,,,,,,,21,6,True,False,7.355998,1600.0,False,False,False,False
SAML_001676,2024-02-04 22:00:00,34006.844,EUR,SAML_ACC_0204,SAML_ACC_0357,BANK_B,BANK_A,DEPOSIT,NL,US,False,TRADE_BASED,0.4177437126636505,False,saml_d,,,,,,,,,,,22,6,True,False,10.434346,34000.0,False,False,True,True
SAML_001677,2024-02-04 22:30:00,62481.895,USD,SAML_ACC_0004,SAML_ACC_0407,BANK_A,BANK_A,WITHDRAWAL,FR,UK,False,IDENTITY_THEFT,0.33016809821128845,False,saml_d,,,,,,,,,,,22,6,True,False,11.042648,62500.0,False,False,True,True
SAML_001678,2024-02-04 23:00:00,21952.182,EUR,SAML_ACC_0328,SAML_ACC_0333,BANK_A,BANK_A,PAYMENT,CA,UK,False,WIRE_FRAUD,0.13726498186588287,False,saml_d,,,,,,,,,,,23,6,True,False,9.996667,22000.0,False,False,True,True
SAML_001679,2024-02-04 23:30:00,1257.3472,EUR,SAML_ACC_0448,SAML_ACC_0175,BANK_A,BANK_A,TRANSFER,FR,US,True,TRADE_BASED,0.825539767742157,True,saml_d,,,,,,,,,,,23,6,True,False,7.137554,1300.0,False,False,True,True
SAML_001680,2024-02-05 00:00:00,6683.922,USD,SAML_ACC_0165,SAML_ACC_0145,BANK_A,BANK_B,WITHDRAWAL,CA,FR,False,IDENTITY_THEFT,0.23434415459632874,False,saml_d,,,,,,,,,,,0,0,False,False,8.80761,6700.0,False,False,True,True
SAML_001681,2024-02-05 00:30:00,2840.1404,EUR,SAML_ACC_0415,SAML_ACC_0441,BANK_B,BANK_C,PAYMENT,UK,UK,False,TRADE_BASED,0.4807852506637573,True,saml_d,,,,,,,,,,,0,0,False,False,7.9519606,2800.0,False,False,True,False
